aX,aY,aZ,gX,gY,gZ
0.111,-0.070,0.981,3.418,-4.517,25.208
0.107,-0.079,0.984,3.113,-7.568,23.254
0.103,-0.086,0.986,2.319,-10.254,21.240
0.100,-0.090,0.977,1.099,-12.451,18.982
0.095,-0.088,0.975,0.427,-12.939,16.907
0.095,-0.084,0.975,-0.061,-13.123,15.259
0.098,-0.083,0.979,-0.610,-13.672,14.221
0.092,-0.085,0.963,-0.610,-13.245,13.367
0.092,-0.087,0.955,0.488,-11.658,12.512
0.091,-0.082,0.935,2.258,-9.644,11.536
0.085,-0.085,0.934,4.150,-7.507,11.108
0.078,-0.102,0.936,5.310,-6.104,11.230
0.080,-0.111,0.932,5.554,-4.272,10.620
0.084,-0.121,0.935,5.432,-3.723,8.667
0.099,-0.126,0.932,4.944,-4.211,5.554
0.115,-0.114,0.919,3.845,-6.165,2.502
0.135,-0.096,0.903,1.770,-7.935,0.610
0.139,-0.088,0.898,-1.099,-8.362,-0.854
0.145,-0.084,0.911,-4.456,-7.935,-3.174
0.149,-0.081,0.935,-8.301,-8.423,-5.676
0.152,-0.066,0.966,-11.597,-9.216,-7.629
0.150,-0.054,0.972,-13.977,-11.292,-9.033
0.143,-0.041,0.968,-14.160,-11.597,-10.620
0.135,-0.008,0.971,-13.062,-9.705,-12.268
0.137,0.035,0.989,-11.597,-8.423,-12.695
0.128,0.064,0.993,-9.033,-7.446,-11.963
0.113,0.078,0.976,-5.737,-6.042,-11.292
0.103,0.081,0.983,-2.747,-4.639,-11.047
0.094,0.092,0.966,-0.732,-3.906,-10.315
0.079,0.098,0.945,0.427,-3.845,-9.644
0.076,0.117,0.923,1.160,-3.296,-9.521
0.072,0.143,0.903,1.282,-2.502,-8.545
0.072,0.167,0.888,1.404,-1.892,-6.958
0.083,0.190,0.875,2.075,-1.343,-5.005
0.084,0.195,0.862,3.479,-1.831,-2.563
0.085,0.186,0.849,4.456,-2.686,0.244

-0.216,-1.182,1.123,-7.690,-11.414,2.747
-0.298,-1.471,1.183,-11.108,-14.038,1.465
-0.430,-1.769,1.180,-11.169,-18.066,-3.052
-0.516,-2.042,1.168,-8.789,-17.273,-14.282
-0.509,-2.207,1.151,-6.592,-15.625,-29.785
-0.496,-2.297,1.128,-5.066,-11.047,-46.753
-0.469,-2.306,1.126,-5.615,-2.502,-66.467
-0.438,-2.227,1.157,-5.920,9.521,-89.355
-0.411,-2.063,1.238,-4.944,14.893,-111.572
-0.439,-1.891,1.204,-2.014,22.583,-133.179
-0.501,-1.679,1.170,5.127,33.081,-160.339
-0.575,-1.414,1.161,14.648,41.321,-194.153
-0.633,-1.050,1.152,21.423,42.542,-228.210
-0.615,-0.615,1.171,20.020,38.452,-256.042
-0.669,-0.167,1.146,12.512,20.142,-273.315
-0.830,0.249,0.974,4.639,-3.418,-285.278
-0.998,0.695,0.795,-1.343,-18.433,-295.654
-1.103,1.113,0.607,-5.554,-25.818,-300.171
-1.181,1.476,0.472,-8.972,-29.480,-293.518
-1.194,1.760,0.377,-17.700,-30.273,-274.963
-1.118,1.953,0.293,-32.471,-19.226,-248.108
-0.932,2.075,0.297,-45.715,5.798,-221.008
-0.719,2.104,0.470,-52.246,39.856,-199.341
-0.514,2.093,0.738,-50.903,67.383,-186.218
-0.322,2.069,1.094,-45.898,73.975,-177.185
-0.190,2.035,1.348,-42.603,52.551,-165.100
-0.104,1.983,1.392,-41.321,16.724,-146.057
-0.079,1.938,1.343,-40.283,-0.977,-133.728
-0.069,1.798,1.187,-35.034,-24.231,-105.347
-0.057,1.630,1.027,-25.024,-28.503,-77.087
0.005,1.438,0.953,-11.902,-18.860,-52.246
0.080,1.243,0.974,-1.587,-9.277,-32.959
0.130,1.073,1.005,2.258,-9.399,-18.494
0.205,0.921,1.027,0.610,-13.367,-8.728
0.258,0.798,1.031,-2.258,-23.254,-2.991
0.302,0.693,0.969,-4.089,-31.738,0.549
0.295,0.585,0.899,-3.418,-38.147,3.174
0.295,0.520,0.846,-1.953,-40.466,5.188
0.313,0.471,0.811,-1.099,-40.527,9.644
0.312,0.450,0.782,0.244,-39.917,18.372
0.302,0.378,0.731,2.380,-35.461,27.832
0.278,0.319,0.737,7.019,-25.146,35.767
0.263,0.219,0.776,8.667,-19.897,36.926
0.278,0.189,0.821,7.019,-18.799,34.119
0.270,0.203,0.843,3.845,-19.531,34.180
0.210,0.187,0.830,3.113,-20.813,35.461
0.159,0.173,0.804,5.615,-20.142,35.400
0.126,0.169,0.803,9.399,-15.259,35.828
0.099,0.166,0.817,11.353,-10.742,39.307
0.059,0.166,0.820,11.230,-5.798,45.593
0.034,0.144,0.813,12.207,3.296,50.720
0.023,0.118,0.849,15.015,13.123,51.941
0.026,0.102,0.904,17.273,20.081,50.049
0.043,0.096,0.953,17.517,22.095,47.546
0.043,0.095,0.979,16.418,20.081,45.776
0.032,0.083,0.972,15.198,17.456,43.945
0.010,0.075,0.958,15.564,16.418,41.443
0.006,0.062,0.962,16.663,16.357,38.879
0.001,0.043,0.994,15.869,15.259,37.415
0.009,0.046,1.016,12.939,13.428,36.682
0.027,0.048,1.022,8.423,9.705,37.292
0.035,0.055,1.021,3.723,5.188,39.124
0.046,0.071,1.005,0.427,2.258,40.405
0.063,0.085,0.984,0.427,2.136,40.833
0.079,0.097,1.000,3.296,2.563,40.649
0.091,0.093,1.003,7.446,2.258,38.757
0.095,0.084,0.986,13.062,1.221,36.682
0.079,0.055,0.980,17.395,0.671,34.912
0.066,0.046,0.960,18.494,1.160,33.691
0.067,0.051,0.956,18.188,2.258,33.386
0.077,0.049,0.943,17.456,3.052,33.997
0.071,0.035,0.940,15.625,2.991,35.889
0.062,0.020,0.950,11.719,2.563,37.781
0.070,0.010,0.953,6.531,2.014,38.940
0.079,0.011,0.959,0.793,0.000,39.978
0.094,0.026,0.965,-2.747,-2.502,40.710
0.097,0.026,0.950,-4.333,-5.249,41.321
0.079,0.019,0.922,-3.479,-6.287,40.894
0.073,0.023,0.913,-0.793,-4.639,39.246
0.076,0.018,0.911,1.831,-1.526,38.574
0.068,0.012,0.929,2.869,0.366,39.063
0.063,-0.002,0.937,1.831,0.549,39.978
0.063,-0.013,0.945,-0.061,-0.732,40.344
0.064,-0.006,0.942,-1.831,-3.174,39.734
0.066,-0.004,0.936,-2.869,-4.761,38.513
0.065,0.003,0.912,-2.869,-4.822,36.865
0.068,0.007,0.900,-2.441,-3.357,35.461
0.067,0.021,0.904,-1.892,-1.465,34.546
0.076,0.020,0.915,-1.465,-0.488,33.875
0.077,0.023,0.909,-0.488,-0.183,32.654
0.078,0.019,0.907,1.526,0.854,31.311
0.077,0.013,0.919,3.113,1.038,30.151
0.079,0.023,0.921,4.089,-0.061,30.151
0.076,0.021,0.906,4.883,-1.404,31.311
0.053,0.009,0.881,5.493,-1.709,32.532
0.043,0.005,0.864,5.798,0.183,32.959
0.052,0.006,0.851,5.554,3.906,33.569
0.064,0.005,0.856,4.822,7.385,34.607
0.073,0.001,0.865,2.808,9.216,35.095
0.083,-0.008,0.895,-0.061,9.644,35.278
0.095,-0.015,0.925,-2.930,7.812,34.302
0.106,-0.019,0.937,-4.700,4.822,32.776
0.099,-0.019,0.958,-5.188,2.014,31.128
0.091,-0.004,0.966,-4.822,-1.404,29.297
0.088,0.018,0.963,-3.174,-3.845,28.320
0.082,0.032,0.952,-0.122,-4.883,28.076
0.071,0.039,0.933,3.357,-3.784,28.076
0.067,0.037,0.921,6.775,-0.610,28.259
0.065,0.025,0.925,8.850,2.808,28.809
0.063,0.012,0.949,8.484,4.944,29.480
0.066,0.005,0.960,6.226,5.066,29.907
0.068,-0.001,0.963,3.601,4.150,30.518
0.061,-0.013,0.957,1.160,3.601,31.067
0.063,-0.019,0.963,-0.732,3.723,30.701
0.069,-0.012,0.962,-0.671,3.601,29.114
0.072,-0.013,0.966,0.854,3.296,26.855
0.072,-0.019,0.958,1.587,1.831,24.963
0.063,-0.020,0.939,1.099,0.671,23.437
0.058,-0.021,0.921,-0.488,0.977,22.766
0.062,-0.006,0.942,-2.747,1.099,22.949
0.073,0.006,0.951,-5.493,-0.793,24.902
0.062,-0.003,0.930,-6.836,-2.380,26.917
0.049,-0.005,0.907,-5.737,-1.160,27.527
0.050,-0.008,0.905,-3.540,2.258,27.588
0.056,-0.017,0.922,-0.916,5.554,27.405
0.061,-0.026,0.933,0.610,6.714,26.978
0.057,-0.027,0.937,1.343,6.653,26.306
0.049,-0.038,0.935,1.648,6.226,24.963
0.044,-0.037,0.941,0.793,4.944,23.499
0.044,-0.030,0.934,-0.610,3.662,22.583
0.044,-0.024,0.934,-1.831,2.625,22.278
0.046,-0.011,0.943,-2.686,0.916,22.766
0.048,0.004,0.938,-2.869,-0.244,24.170
0.039,0.004,0.923,-1.221,0.610,25.330
0.038,-0.005,0.924,1.526,2.625,25.146
0.045,-0.016,0.921,4.272,3.662,23.437
0.051,-0.024,0.922,6.165,4.456,21.606
0.051,-0.029,0.927,5.737,4.395,20.081
0.057,-0.028,0.926,2.991,3.479,18.921
0.054,-0.024,0.933,-0.366,2.136,18.433
0.054,-0.009,0.942,-3.479,-0.061,18.311
0.055,0.006,0.948,-5.310,-2.441,18.921
0.051,0.016,0.942,-5.249,-3.540,20.325
0.045,0.020,0.938,-3.174,-1.953,21.667
0.043,0.017,0.933,-0.061,0.610,22.339
0.049,0.012,0.931,3.052,3.479,22.583
0.058,0.006,0.941,4.578,5.005,22.766
0.064,0.006,0.954,4.822,4.578,22.461
0.073,0.006,0.952,4.028,3.174,21.851
0.074,0.007,0.943,3.296,2.258,21.118
0.072,0.001,0.947,2.441,1.648,20.081
0.077,0.004,0.941,1.465,1.038,18.494
0.083,0.014,0.939,0.854,0.610,16.968
0.079,0.023,0.935,0.610,0.183,15.991
0.082,0.034,0.924,0.549,0.305,15.808
0.081,0.038,0.922,0.977,0.183,15.930
0.078,0.037,0.914,1.587,0.000,16.174
0.073,0.042,0.911,2.380,0.122,16.113
0.067,0.033,0.910,2.869,-0.183,16.479
0.060,0.021,0.902,2.686,-0.610,16.479
0.059,0.010,0.900,2.563,-0.793,15.442
0.060,0.008,0.901,2.502,-0.977,14.221
0.062,0.012,0.897,2.197,-2.319,13.367
0.064,0.008,0.886,1.770,-4.517,13.306
0.055,0.007,0.867,1.892,-5.676,13.062
0.053,0.007,0.855,2.136,-6.042,12.512
0.053,0.010,0.857,1.587,-6.409,12.512
0.059,0.014,0.852,0.610,-6.042,13.306
0.052,0.021,0.854,0.366,-3.479,14.648
0.054,0.026,0.863,0.122,-1.099,16.174
0.051,0.024,0.866,0.122,2.014,17.822
0.046,0.017,0.871,1.038,4.639,18.982
0.046,0.008,0.894,1.160,6.592,19.531
0.050,0.004,0.909,0.549,6.775,19.409
0.052,-0.001,0.923,-0.366,5.920,18.555
0.049,-0.001,0.935,-2.075,3.906,17.395
0.051,0.001,0.942,-4.089,2.075,16.296
0.048,0.005,0.950,-5.798,1.038,15.564
0.045,0.014,0.948,-7.019,0.305,14.954
0.048,0.027,0.942,-7.935,-0.610,14.465
0.044,0.030,0.955,-7.263,-1.221,14.404
0.039,0.026,0.954,-6.592,-1.221,14.771
0.034,0.017,0.959,-5.798,-1.343,15.564
0.025,0.002,0.967,-5.554,-1.465,16.541
0.021,-0.005,0.966,-5.371,-1.526,17.212
0.023,-0.006,0.961,-4.395,-0.549,17.639
0.031,-0.006,0.956,-2.991,0.549,17.883
0.040,-0.011,0.950,-1.221,1.892,17.822
0.052,-0.018,0.950,0.549,2.869,17.639
0.062,-0.020,0.954,1.587,3.174,17.090
0.075,-0.022,0.963,1.526,1.831,16.235
0.084,-0.022,0.967,0.427,-1.343,15.442
0.085,-0.019,0.962,-1.526,-4.944,14.832
0.084,-0.008,0.966,-3.601,-7.629,14.099
0.093,0.010,0.974,-6.104,-10.925,14.038
0.087,0.023,0.952,-7.874,-12.512,15.198
0.073,0.026,0.935,-7.568,-10.925,16.052
0.062,0.023,0.930,-6.104,-7.324,16.541
0.067,0.022,0.932,-4.517,-3.174,16.724
0.069,0.019,0.949,-3.784,-0.305,16.663
0.071,0.013,0.959,-4.211,0.183,15.991
0.074,0.009,0.966,-5.493,-0.854,15.015
0.073,0.004,0.967,-6.836,-2.014,13.977
0.072,0.008,0.969,-8.301,-3.479,12.817
0.080,0.014,0.969,-8.606,-5.066,11.902
0.074,0.018,0.957,-7.812,-5.737,11.902
0.075,0.019,0.953,-6.409,-5.859,12.573
0.072,0.018,0.929,-4.089,-4.150,13.062
0.066,0.005,0.912,-1.160,-1.343,13.367
0.062,-0.003,0.919,1.221,1.587,13.428
0.069,-0.012,0.916,2.197,3.357,13.367
0.077,-0.013,0.924,1.831,4.028,13.428
0.074,-0.015,0.933,0.732,2.869,13.611
0.080,-0.017,0.938,-0.671,0.793,13.245
0.079,-0.014,0.951,-1.404,-1.953,12.512
0.075,-0.014,0.947,-1.526,-4.883,11.719
0.071,-0.012,0.945,-1.465,-7.080,10.864
0.069,-0.007,0.946,-1.160,-8.972,10.193
0.066,-0.004,0.942,-0.488,-9.766,9.705
0.062,-0.006,0.934,0.305,-9.949,9.583
0.058,-0.010,0.933,0.610,-9.888,9.338
0.061,-0.008,0.926,0.305,-9.399,9.155
0.058,-0.011,0.927,-0.366,-8.301,9.460
0.060,-0.010,0.928,-1.282,-7.568,9.949
0.061,-0.009,0.929,-1.892,-6.836,10.071
0.063,-0.008,0.928,-2.014,-5.615,10.193
0.064,-0.012,0.931,-1.587,-4.272,10.315
0.067,-0.010,0.939,-1.282,-3.845,10.498
0.066,-0.007,0.934,-0.916,-3.662,11.047
0.060,-0.009,0.936,-0.366,-2.930,11.963
0.056,-0.008,0.929,0.305,-1.404,12.451
0.061,-0.007,0.931,1.282,0.732,12.756
0.063,-0.008,0.942,1.831,2.014,13.062
0.065,-0.010,0.944,1.709,2.502,13.184
0.064,-0.017,0.945,1.221,2.014,13.306
0.064,-0.014,0.950,0.061,1.404,13.184
0.065,-0.013,0.951,-0.793,0.244,12.878
0.064,-0.011,0.954,-1.343,-1.221,12.878
0.056,-0.005,0.940,-1.465,-2.075,12.817
0.054,-0.001,0.938,-0.916,-2.380,12.817
0.053,0.002,0.932,-0.183,-2.014,12.573
0.053,0.000,0.922,0.793,-0.854,12.451
0.047,-0.003,0.919,1.587,0.488,12.573
0.051,-0.012,0.921,1.648,0.854,12.634
0.049,-0.019,0.933,0.793,0.488,12.817
0.053,-0.024,0.940,-0.488,-0.122,13.062
0.053,-0.019,0.938,-1.648,-1.221,13.062
0.054,-0.015,0.933,-2.136,-1.953,13.123
0.054,-0.013,0.929,-1.892,-2.441,13.184
0.050,-0.021,0.928,-1.648,-2.502,13.489
0.054,-0.025,0.933,-1.343,-2.502,13.611
0.055,-0.026,0.939,-1.526,-2.930,13.916
0.057,-0.034,0.933,-1.587,-3.723,14.038
0.066,-0.038,0.934,-1.648,-4.456,13.916
0.068,-0.046,0.934,-1.831,-4.639,13.611
0.072,-0.056,0.935,-1.831,-4.822,13.184
0.074,-0.055,0.935,-1.526,-4.883,12.695
0.078,-0.051,0.924,-0.549,-3.784,12.085
0.085,-0.047,0.923,1.160,-2.563,11.475
0.096,-0.047,0.926,2.686,-1.587,10.986
0.096,-0.043,0.925,4.150,-0.061,9.827
0.099,-0.036,0.924,5.127,1.099,8.606
0.106,-0.032,0.937,5.005,1.526,7.507
0.111,-0.030,0.946,4.089,1.038,6.958
0.109,-0.025,0.947,2.380,-0.061,6.531
0.108,-0.021,0.943,0.854,-1.648,6.287
0.101,-0.007,0.929,0.183,-2.625,6.104
0.097,0.010,0.922,0.549,-2.136,6.165
0.092,0.021,0.925,1.526,-0.916,6.348
0.098,0.025,0.928,1.770,-0.305,5.859
0.103,0.031,0.927,1.465,0.061,5.676
0.098,0.021,0.935,0.244,-0.305,5.554
0.095,0.021,0.932,-1.587,-0.977,5.310
0.086,0.022,0.930,-3.052,-1.953,5.249
0.080,0.029,0.919,-3.967,-2.258,5.737
0.081,0.029,0.907,-3.906,-0.977,6.592
0.078,0.028,0.901,-3.418,0.000,6.958
0.073,0.021,0.901,-2.502,2.014,7.812
0.077,0.004,0.894,-1.831,3.662,8.911
0.069,-0.021,0.896,-1.282,4.456,10.071
0.072,-0.053,0.903,-1.343,4.944,10.437
0.072,-0.085,0.916,-2.380,4.639,10.010
0.071,-0.121,0.936,-3.601,3.418,8.606
0.071,-0.158,0.959,-5.127,0.854,6.592
0.060,-0.195,0.976,-6.409,-1.465,4.578
0.042,-0.241,0.984,-6.409,-3.967,2.319
0.020,-0.304,0.978,-5.310,-6.348,0.061
-0.018,-0.395,0.972,-4.089,-7.935,-2.136

-0.315,-1.259,1.000,-17.029,-11.719,-0.244
-0.360,-1.411,0.986,-17.212,-9.155,0.793
-0.471,-1.714,0.979,-13.367,-2.686,1.587
-0.564,-1.965,0.996,-7.629,2.014,-3.174
-0.586,-2.152,1.054,-6.165,6.714,-15.137
-0.525,-2.235,1.096,-10.010,13.855,-35.461
-0.435,-2.246,1.118,-15.564,15.198,-60.547
-0.373,-2.154,1.115,-21.179,10.132,-87.158
-0.325,-1.954,1.045,-23.987,5.676,-113.953
-0.296,-1.713,0.950,-20.447,9.033,-139.099
-0.333,-1.431,0.925,-10.254,16.541,-162.781
-0.352,-1.144,0.896,4.822,27.954,-187.500
-0.363,-0.809,0.870,22.156,31.616,-208.801
-0.413,-0.437,0.839,32.104,28.870,-224.792
-0.550,-0.121,0.807,34.180,27.039,-237.671
-0.693,0.329,0.804,26.062,23.682,-251.465
-0.714,0.892,0.826,11.414,29.175,-263.489
-0.739,1.402,0.875,5.493,31.067,-269.104
-0.880,1.790,0.997,10.132,16.418,-270.142
-1.005,2.092,1.117,10.559,-12.756,-263.977
-0.988,2.324,1.081,0.122,-45.227,-242.737
-0.871,2.415,0.898,-13.123,-62.744,-204.895
-0.693,2.350,0.737,-16.846,-54.810,-161.438
-0.443,2.182,0.673,-8.057,-28.442,-122.681
-0.180,1.951,0.745,5.920,-0.732,-91.064
0.049,1.706,0.869,13.611,14.893,-67.627
0.201,1.498,0.966,12.085,10.681,-52.246
0.298,1.326,1.006,2.747,-5.615,-42.297
0.352,1.191,0.957,-8.911,-23.682,-34.424
0.358,1.050,0.893,-18.066,-36.316,-26.978
0.342,0.913,0.866,-22.888,-41.077,-20.325
0.353,0.829,0.833,-21.790,-40.710,-16.174
0.359,0.747,0.855,-13.245,-34.241,-9.827
0.335,0.639,0.908,-7.751,-31.372,-2.380
0.334,0.572,0.869,-6.836,-30.640,5.859
0.289,0.530,0.819,-3.662,-27.954,14.648
0.242,0.487,0.801,2.747,-21.851,21.545
0.211,0.455,0.803,9.888,-13.062,26.550
0.196,0.423,0.826,16.663,-5.127,31.128
0.168,0.387,0.864,20.569,-1.160,36.011
0.132,0.336,0.879,19.958,0.305,40.833
0.105,0.290,0.872,16.785,0.793,44.006
0.083,0.254,0.873,13.550,2.136,45.227
0.056,0.225,0.886,11.719,4.028,44.922
0.030,0.183,0.906,10.498,6.958,43.640
0.011,0.151,0.932,9.705,8.606,42.358
-0.004,0.136,0.971,7.507,7.263,43.152
-0.021,0.119,0.984,3.357,4.944,46.021
-0.022,0.096,0.974,-0.549,3.357,49.561
-0.026,0.067,0.975,-2.625,3.662,52.490
-0.021,0.053,0.974,-3.296,6.348,54.016
-0.007,0.028,0.969,-2.563,9.338,54.810
0.001,-0.009,0.967,0.000,11.414,54.199
0.008,-0.043,0.960,2.502,13.245,51.392
0.027,-0.054,0.963,4.272,15.015,47.913
0.043,-0.063,0.973,4.822,15.503,44.739
0.053,-0.060,0.969,4.822,14.893,42.480
0.064,-0.056,0.952,4.578,14.343,41.016
0.072,-0.049,0.947,4.700,13.184,40.405
0.085,-0.033,0.946,4.944,10.986,40.161
0.089,-0.021,0.937,5.432,8.972,40.344
0.090,-0.016,0.934,6.836,6.958,40.894
0.089,-0.011,0.937,8.057,5.249,41.870
0.090,-0.015,0.934,8.850,3.479,43.518
0.084,-0.033,0.914,9.277,2.258,44.312
0.062,-0.059,0.900,8.911,2.380,43.213
0.055,-0.054,0.910,6.653,3.235,40.894
0.072,-0.046,0.909,3.601,2.869,38.208
0.082,-0.032,0.921,0.732,1.038,36.926
0.085,-0.021,0.930,-2.869,-1.404,36.499
0.092,-0.013,0.924,-5.615,-3.784,35.950
0.091,-0.010,0.923,-6.592,-4.517,35.278
0.092,-0.006,0.935,-6.409,-4.272,34.485
0.083,-0.005,0.928,-4.578,-3.967,33.813
0.073,-0.014,0.928,-2.075,-2.991,33.813
0.059,-0.022,0.925,-0.244,-2.136,34.180
0.049,-0.033,0.915,0.366,-0.732,35.034
0.041,-0.045,0.904,-0.305,0.977,36.011
0.040,-0.045,0.893,-1.526,3.540,36.682
0.043,-0.046,0.889,-2.930,6.165,37.048
0.054,-0.047,0.910,-4.333,6.836,37.170
0.060,-0.053,0.923,-5.676,6.470,36.865
0.063,-0.060,0.936,-6.714,4.456,36.133
0.062,-0.058,0.935,-7.141,2.441,34.912
0.055,-0.058,0.933,-6.348,0.977,34.180
0.048,-0.057,0.928,-5.066,1.099,33.569
0.050,-0.051,0.919,-2.930,3.357,32.959
0.050,-0.056,0.930,-0.610,6.226,32.532
0.053,-0.063,0.940,1.282,7.996,31.677
0.056,-0.074,0.940,2.197,8.484,30.518
0.054,-0.080,0.951,1.770,7.568,29.358
0.057,-0.078,0.957,0.061,5.798,28.381
0.056,-0.068,0.942,-1.526,4.578,27.893
0.053,-0.064,0.934,-1.770,4.456,27.344
0.051,-0.059,0.937,-1.221,4.700,26.428
0.060,-0.055,0.939,-0.122,4.395,25.452
0.063,-0.047,0.941,1.282,3.662,24.902
0.062,-0.047,0.933,2.625,2.808,24.292
0.061,-0.055,0.920,3.723,3.113,23.682
0.052,-0.063,0.918,4.272,3.906,22.644
0.054,-0.056,0.914,4.150,4.822,20.874
0.058,-0.046,0.915,3.479,5.859,19.714
0.058,-0.045,0.924,2.258,5.859,18.677
0.055,-0.045,0.936,0.732,4.822,17.761
0.054,-0.035,0.948,-0.671,3.601,16.541
0.054,-0.022,0.961,-1.709,1.831,15.564
0.049,-0.015,0.959,-2.380,-0.610,15.137
0.042,-0.010,0.956,-2.258,-2.197,15.076
0.032,-0.005,0.943,-1.343,-2.502,14.648
0.033,0.001,0.934,-0.061,-1.465,14.832
0.027,0.000,0.937,0.854,0.488,15.564
0.030,-0.008,0.940,0.854,1.648,16.663
0.027,-0.014,0.939,0.061,2.075,17.578
0.024,-0.021,0.932,-1.099,2.014,17.700
0.026,-0.028,0.935,-2.319,2.197,17.334
0.033,-0.029,0.942,-3.662,1.953,16.357
0.042,-0.026,0.948,-4.333,0.366,15.686
0.039,-0.024,0.950,-4.761,-1.587,15.564
0.041,-0.029,0.939,-5.066,-3.235,15.137
0.042,-0.029,0.923,-4.150,-3.906,14.404
0.041,-0.024,0.922,-2.869,-2.869,14.099
0.044,-0.026,0.910,-1.953,-1.160,14.038
0.043,-0.028,0.916,-1.770,-0.244,14.404
0.043,-0.031,0.914,-2.502,0.000,14.587
0.048,-0.034,0.927,-4.089,-0.122,14.893
0.052,-0.030,0.928,-5.798,-1.160,14.771
0.049,-0.032,0.918,-6.470,-2.380,14.221
0.048,-0.031,0.917,-6.348,-2.319,13.672
0.047,-0.029,0.919,-6.104,-1.221,13.123
0.051,-0.023,0.934,-5.981,-0.671,13.000
0.046,-0.021,0.931,-5.859,-0.244,13.245
0.042,-0.023,0.935,-5.676,0.244,13.428
0.050,-0.014,0.941,-5.310,0.122,13.184
0.047,-0.015,0.948,-4.700,-0.610,13.123
0.042,-0.021,0.946,-4.150,-1.587,12.817
0.041,-0.021,0.944,-3.723,-2.319,12.207
0.040,-0.026,0.938,-3.113,-2.747,12.085
0.039,-0.028,0.944,-2.686,-2.869,11.597
0.042,-0.028,0.947,-2.686,-3.235,11.047
0.042,-0.021,0.945,-2.930,-3.906,10.498
0.039,-0.017,0.934,-2.686,-4.578,10.132
0.029,-0.019,0.924,-2.075,-4.333,10.193
0.023,-0.022,0.920,-1.587,-3.784,10.559
0.022,-0.018,0.924,-1.465,-2.808,11.353
0.023,-0.010,0.920,-0.793,-2.014,12.634
0.021,-0.013,0.919,0.061,-1.526,13.916
0.020,-0.018,0.919,1.160,-0.427,14.709
0.024,-0.025,0.916,1.709,0.916,15.015
0.035,-0.024,0.918,1.709,2.258,15.076
0.038,-0.024,0.924,0.977,2.808,15.198
0.042,-0.028,0.947,-0.122,1.465,15.137
0.049,-0.028,0.948,-1.038,-1.404,15.015
0.038,-0.038,0.934,-0.977,-3.296,14.771
0.033,-0.040,0.932,-0.854,-3.906,13.489
0.040,-0.037,0.930,-0.977,-4.089,12.268
0.043,-0.032,0.932,-1.221,-4.272,11.414
0.045,-0.029,0.938,-2.014,-4.578,11.292
0.042,-0.028,0.938,-2.930,-5.676,11.597
0.042,-0.027,0.935,-3.601,-6.775,12.024
0.042,-0.026,0.931,-3.418,-7.080,12.451
0.042,-0.024,0.924,-2.502,-6.348,12.878
0.043,-0.021,0.916,-1.526,-4.883,13.367
0.045,-0.018,0.922,-0.122,-3.174,13.733
0.048,-0.017,0.919,1.160,-1.099,14.160
0.049,-0.027,0.924,2.197,0.183,14.404
0.046,-0.032,0.929,2.747,0.732,14.648
0.052,-0.032,0.934,2.991,1.343,14.465
0.058,-0.030,0.933,3.357,1.099,14.465
0.058,-0.023,0.917,3.418,0.916,14.709
0.058,-0.021,0.913,4.028,1.770,14.709
0.059,-0.017,0.914,4.639,3.174,14.709
0.069,-0.015,0.922,4.639,3.662,14.709
0.066,-0.017,0.928,4.456,3.418,14.771
0.063,-0.018,0.932,4.150,3.052,14.465
0.057,-0.020,0.936,3.479,2.625,13.794
0.052,-0.017,0.940,2.686,2.136,13.062
0.050,-0.011,0.948,2.075,1.465,12.329
0.042,-0.010,0.950,1.282,-0.305,12.329
0.038,-0.011,0.957,0.549,-2.197,12.512
0.031,-0.015,0.947,0.000,-3.967,12.817
0.022,-0.020,0.946,0.061,-4.272,12.512
0.021,-0.021,0.935,0.244,-4.211,12.146
0.020,-0.021,0.930,0.244,-3.418,11.963
0.022,-0.020,0.931,0.000,-2.991,12.329
0.026,-0.017,0.929,-0.671,-2.869,12.817
0.028,-0.015,0.926,-1.160,-2.258,13.489
0.033,-0.009,0.921,-1.160,-1.099,13.977
0.032,-0.011,0.924,-1.221,0.122,14.465
0.039,-0.006,0.930,-0.854,0.610,14.893
0.039,-0.008,0.932,-0.916,0.366,15.198
0.035,-0.012,0.928,-0.671,-0.183,15.625
0.037,-0.014,0.937,-0.732,-0.977,15.381
0.039,-0.012,0.942,-0.916,-1.831,15.137
0.039,-0.009,0.938,-1.526,-3.113,15.137
0.043,-0.002,0.930,-2.136,-4.089,15.015
0.043,-0.005,0.922,-2.808,-3.967,15.076
0.050,-0.011,0.929,-3.784,-3.601,15.198
0.061,-0.018,0.935,-5.188,-4.089,15.686
0.068,-0.019,0.938,-6.714,-4.700,16.724
0.074,-0.021,0.953,-7.568,-5.859,17.761
0.087,-0.007,0.957,-6.836,-9.644,18.372
0.075,-0.014,0.964,-5.615,-15.381,18.799
0.051,-0.024,0.953,-5.066,-20.386,18.066
0.054,-0.024,0.930,-5.066,-21.973,16.846
0.042,-0.033,0.922,-4.883,-21.240,16.479
0.041,-0.036,0.920,-4.944,-18.860,16.113
0.047,-0.038,0.926,-4.517,-16.418,15.564
0.062,-0.029,0.928,-3.662,-14.893,15.259
0.065,-0.023,0.916,-1.526,-12.268,15.625
0.050,-0.023,0.915,1.404,-8.728,15.869
0.052,-0.020,0.906,3.967,-7.141,15.991
0.060,-0.020,0.910,5.737,-6.958,16.418
0.077,-0.012,0.911,6.470,-8.057,18.005
0.120,0.001,0.901,6.897,-7.996,20.630
