aX,aY,aZ,gX,gY,gZ
0.039,-0.025,0.928,-1.831,7.019,6.226
0.039,-0.016,0.941,-2.441,7.629,5.615
0.044,-0.007,0.952,-3.418,6.897,6.531
0.033,-0.011,0.948,-4.028,6.165,7.996
0.027,-0.015,0.943,-3.906,6.897,8.484
0.032,-0.011,0.950,-2.930,7.324,8.423
0.034,-0.014,0.953,-1.770,7.446,8.789
0.038,-0.015,0.954,-0.549,7.812,9.277
0.034,-0.026,0.952,0.000,7.996,9.583
0.042,-0.035,0.957,-0.366,7.751,8.972
0.043,-0.040,0.955,-1.404,6.775,8.179
0.042,-0.040,0.955,-2.502,5.798,7.385
0.041,-0.040,0.950,-3.479,5.066,6.470
0.032,-0.033,0.966,-4.272,3.967,5.615
0.026,-0.034,0.951,-5.554,1.709,5.493
0.018,-0.023,0.933,-5.127,3.845,6.042
0.015,-0.023,0.922,-2.991,7.446,6.714
0.016,-0.025,0.921,-0.549,11.841,7.385
0.026,-0.023,0.942,1.282,13.916,7.690
0.025,-0.025,0.957,1.587,12.695,7.874
0.018,-0.030,0.942,1.343,9.949,7.874
0.013,-0.028,0.928,1.160,8.667,7.385
0.007,-0.019,0.928,1.465,8.179,7.202
0.010,-0.007,0.927,2.197,7.629,7.629
0.005,-0.001,0.910,3.784,7.080,8.484
-0.015,-0.014,0.881,5.798,8.667,8.911
-0.015,-0.014,0.899,7.446,11.353,8.484
-0.007,-0.008,0.922,7.263,10.742,8.301
-0.008,-0.000,0.940,5.859,6.836,8.972
-0.015,-0.011,0.933,4.395,2.136,9.094
-0.015,-0.011,0.930,3.235,-1.160,8.545
-0.019,-0.016,0.919,2.136,-3.052,7.263
-0.018,-0.011,0.924,1.038,-4.028,6.348
-0.020,-0.002,0.926,-0.122,-5.798,6.165
-0.032,0.005,0.911,-1.038,-7.080,6.775
-0.040,0.006,0.889,-1.221,-3.723,8.240
-0.037,0.009,0.891,-0.793,2.502,9.888
-0.026,0.003,0.920,-1.038,7.874,12.024
-0.005,-0.008,0.937,-2.197,10.498,13.855
0.002,-0.022,0.950,-3.052,12.024,14.893
0.012,-0.031,0.956,-3.418,12.756,14.771
0.021,-0.039,0.965,-3.418,12.939,13.794
0.027,-0.044,0.980,-3.601,11.841,12.634
0.032,-0.037,0.991,-3.296,8.545,11.658
0.029,-0.040,0.974,-2.991,4.578,11.353
0.017,-0.048,0.942,-1.953,3.235,10.681
0.003,-0.057,0.920,-0.671,5.127,9.460
0.002,-0.055,0.931,0.183,8.728,8.362
0.000,-0.049,0.931,0.122,11.230,8.240
0.001,-0.041,0.950,-0.061,11.108,8.667
-0.012,-0.033,0.930,0.488,11.292,9.827
-0.015,-0.033,0.918,2.747,12.695,9.644
-0.021,-0.039,0.916,5.188,15.137,8.728
-0.019,-0.048,0.927,5.859,16.479,7.507
-0.021,-0.056,0.938,3.906,15.198,6.104
-0.021,-0.058,0.945,0.366,12.329,4.700
-0.029,-0.057,0.950,-3.540,8.606,3.601
-0.037,-0.043,0.948,-6.592,5.554,2.869
-0.041,-0.032,0.934,-7.263,3.235,2.380
-0.050,-0.021,0.919,-5.554,3.296,2.441
-0.060,-0.012,0.898,-2.625,5.371,2.747
-0.069,-0.003,0.896,0.793,9.583,3.357
-0.062,0.001,0.903,3.845,12.939,4.639
-0.067,-0.014,0.902,5.432,14.832,5.676
-0.065,-0.021,0.907,5.554,15.137,5.798
-0.064,-0.027,0.908,3.967,14.282,5.554
-0.064,-0.028,0.920,1.587,12.146,5.310
-0.069,-0.030,0.927,-0.977,9.644,5.371
-0.061,-0.021,0.942,-3.113,6.104,5.066
-0.061,-0.022,0.952,-4.517,1.709,4.822
-0.068,-0.020,0.950,-4.822,-1.526,4.333
-0.072,-0.017,0.947,-4.517,-3.357,3.540
-0.072,-0.009,0.946,-3.479,-4.272,2.991
-0.082,-0.007,0.933,-1.953,-4.639,3.357
-0.090,-0.006,0.909,-0.061,-1.892,4.150
-0.092,-0.006,0.901,2.197,2.991,5.249
-0.085,-0.010,0.908,3.906,7.324,6.348
-0.081,-0.016,0.913,5.005,10.315,7.263
-0.078,-0.021,0.926,5.127,11.597,7.446
-0.076,-0.028,0.938,4.333,10.803,7.385
-0.068,-0.029,0.948,3.113,8.240,7.202
-0.069,-0.027,0.947,2.014,5.188,6.775
-0.069,-0.025,0.949,1.404,2.014,6.409
-0.079,-0.029,0.938,0.916,-0.305,5.920
-0.079,-0.031,0.923,0.671,-0.183,5.127
-0.082,-0.034,0.927,-0.488,1.282,4.761
-0.085,-0.030,0.935,-2.014,3.174,5.249
-0.083,-0.028,0.941,-3.113,5.493,6.287
-0.084,-0.032,0.947,-3.174,7.812,6.897
-0.079,-0.031,0.957,-2.136,10.010,6.653
-0.076,-0.033,0.967,-0.916,10.986,6.287
-0.073,-0.026,0.971,0.488,10.132,5.981
-0.079,-0.025,0.963,1.709,8.789,5.798
-0.077,-0.026,0.955,2.930,7.324,5.615
-0.084,-0.030,0.940,4.089,6.592,5.127
-0.078,-0.036,0.947,4.395,6.531,4.395
-0.079,-0.048,0.955,2.625,5.188,3.723
-0.079,-0.048,0.959,-0.732,2.747,2.502
-0.083,-0.039,0.964,-4.211,0.427,1.709
-0.087,-0.025,0.958,-6.531,-1.038,1.648
-0.095,-0.018,0.951,-6.409,-0.244,2.197
-0.096,-0.011,0.950,-3.967,1.892,2.563
-0.097,-0.012,0.948,-0.488,4.272,3.174
-0.099,-0.021,0.938,2.686,6.592,3.540
-0.098,-0.023,0.942,5.127,8.240,3.174
-0.095,-0.021,0.944,6.104,8.667,2.869
-0.097,-0.028,0.942,5.859,7.935,2.563
-0.099,-0.028,0.937,4.395,6.653,1.892
-0.104,-0.025,0.949,1.831,4.395,1.526
-0.102,-0.023,0.953,-1.404,1.099,1.709
-0.109,-0.029,0.942,-3.601,-0.977,2.197
-0.111,-0.031,0.946,-4.822,-1.221,1.831
-0.105,-0.027,0.956,-4.944,-1.221,1.343
-0.100,-0.026,0.960,-4.272,-1.465,1.343
-0.101,-0.030,0.955,-3.174,-1.648,1.404
-0.106,-0.024,0.943,-1.648,-0.916,1.343
-0.103,-0.020,0.937,0.000,0.183,1.709
-0.107,-0.021,0.929,1.221,0.916,1.892
-0.095,-0.026,0.933,1.892,-0.916,1.831
-0.108,-0.020,0.909,2.197,0.977,2.136
-0.093,-0.012,0.931,2.747,-0.122,1.648
-0.096,-0.013,0.920,2.808,-1.282,1.892
-0.104,-0.016,0.907,3.235,-2.625,1.648
-0.099,-0.016,0.911,3.174,-3.906,1.831
-0.116,-0.034,0.902,1.770,-3.967,1.648
-0.103,-0.027,0.918,0.244,-3.479,0.549
-0.103,-0.028,0.928,-1.465,-3.723,0.549
-0.100,-0.022,0.928,-3.174,-4.761,0.732
-0.107,-0.020,0.916,-3.845,-5.066,1.160
-0.110,-0.015,0.905,-2.808,-3.174,1.587
-0.108,-0.007,0.903,-0.854,-0.244,2.441
-0.113,-0.004,0.902,1.831,2.930,3.479
-0.112,-0.005,0.899,4.456,5.920,4.456
-0.110,-0.015,0.901,6.165,8.423,4.883
-0.102,-0.018,0.910,6.042,8.728,4.822
-0.102,-0.013,0.906,4.272,6.592,4.639
-0.102,-0.014,0.908,2.502,3.906,4.761
-0.107,-0.017,0.902,0.793,1.160,4.639
-0.111,-0.016,0.894,-0.488,0.305,4.395
-0.109,-0.008,0.908,-0.854,-0.305,4.272
-0.113,-0.002,0.904,-1.038,-1.404,4.883
-0.121,-0.003,0.899,-0.122,-0.793,5.554
-0.125,-0.006,0.892,1.099,1.770,5.920

-0.145,-0.361,2.020,-72.510,60.547,24.475
-0.126,-0.459,2.375,-100.952,46.936,18.250
-0.124,-0.604,2.892,-139.648,28.870,16.174
-0.142,-0.748,3.448,-185.120,-3.479,12.756
-0.188,-0.857,3.791,-217.773,-49.133,3.540
-0.241,-0.856,3.905,-219.666,-85.510,-13.000
-0.314,-0.812,3.888,-183.594,-109.253,-36.133
-0.347,-0.772,3.797,-154.907,-116.089,-48.767
-0.463,-0.702,3.609,-82.153,-121.094,-71.411
-0.545,-0.621,3.405,-8.728,-123.169,-87.646
-0.665,-0.540,3.059,51.575,-128.052,-92.651
-0.810,-0.486,2.600,99.243,-129.517,-89.722
-0.923,-0.424,2.160,135.620,-121.948,-85.510
-0.990,-0.334,1.688,162.720,-113.159,-81.177
-1.068,-0.316,1.268,184.204,-103.455,-74.890
-1.121,-0.304,0.890,194.153,-96.008,-71.350
-1.136,-0.381,0.570,190.002,-95.703,-69.946
-1.026,-0.459,0.251,172.363,-103.516,-73.608
-0.942,-0.479,-0.011,152.710,-115.295,-84.229
-0.832,-0.424,-0.195,139.038,-132.385,-96.008
-0.769,-0.289,-0.295,131.348,-153.137,-101.624
-0.700,-0.143,-0.477,131.165,-174.683,-94.482
-0.695,-0.101,-0.750,140.198,-179.138,-76.904
-0.671,-0.097,-0.966,155.212,-158.875,-58.533
-0.521,-0.074,-1.022,166.626,-126.709,-39.063
-0.422,-0.091,-1.049,166.199,-99.243,-14.954
-0.328,-0.148,-1.030,156.372,-79.102,2.014
-0.193,-0.180,-0.971,137.451,-67.017,9.033
-0.057,-0.171,-0.889,111.145,-65.918,7.568
0.056,-0.096,-0.836,78.918,-75.195,3.052
0.138,-0.001,-0.837,44.067,-88.257,1.465
0.202,0.099,-0.813,20.752,-89.172,0.000
0.266,0.164,-0.705,19.958,-71.716,-2.869
0.364,0.196,-0.458,29.968,-45.532,-5.432
0.433,0.179,-0.278,33.203,-31.677,-1.770
0.461,0.130,-0.134,23.804,-24.841,4.517
0.487,0.104,-0.042,7.263,-25.818,9.155
0.512,0.092,0.040,-8.545,-25.574,11.475
0.526,0.095,0.114,-19.714,-21.301,11.475
0.558,0.130,0.197,-25.452,-12.695,11.230
0.560,0.157,0.294,-27.405,-4.395,11.902
0.564,0.173,0.381,-28.198,2.136,12.634
0.581,0.185,0.480,-29.480,5.432,13.916
0.582,0.195,0.542,-30.945,5.005,15.320
0.556,0.181,0.595,-31.189,4.578,16.724
0.541,0.174,0.630,-30.518,5.981,17.090
0.521,0.154,0.663,-28.931,9.094,16.418
0.488,0.138,0.705,-26.550,13.672,14.526
0.458,0.127,0.739,-24.597,17.273,10.986
0.422,0.119,0.800,-22.888,19.531,7.080
0.392,0.124,0.827,-23.132,17.334,4.517
0.379,0.141,0.845,-24.902,14.343,3.601
0.355,0.151,0.846,-27.649,10.986,4.028
0.345,0.154,0.834,-29.846,10.010,5.066
0.336,0.165,0.831,-30.273,11.047,5.310
0.326,0.162,0.829,-29.175,12.695,5.127
0.307,0.155,0.831,-27.771,13.977,4.333
0.302,0.154,0.837,-26.245,15.259,2.869
0.277,0.163,0.850,-25.635,14.648,1.831
0.260,0.170,0.840,-25.391,13.611,1.404
0.222,0.166,0.832,-24.475,13.611,1.770
0.200,0.170,0.825,-23.621,14.404,1.892
0.193,0.172,0.836,-23.682,15.686,2.502
0.178,0.163,0.847,-25.085,15.015,3.906
0.177,0.157,0.830,-26.855,13.977,6.104
0.181,0.129,0.829,-28.381,15.137,8.423
0.192,0.118,0.848,-30.273,17.090,9.827
0.211,0.112,0.861,-32.898,18.127,11.169
0.224,0.108,0.866,-34.607,20.264,13.000
0.229,0.100,0.885,-34.973,23.743,14.587
0.244,0.100,0.937,-35.339,26.123,15.442
0.265,0.068,0.973,-35.767,24.780,15.869
0.254,0.078,0.974,-34.851,23.621,15.503
0.263,0.072,0.987,-32.837,22.583,14.221
0.248,0.079,0.968,-29.541,20.996,13.855
0.242,0.070,0.945,-25.208,22.583,13.000
0.240,0.062,0.961,-21.790,26.001,12.573
0.245,0.058,0.984,-20.691,28.259,13.123
0.240,0.048,0.997,-20.630,29.541,14.954
0.229,0.034,1.000,-20.386,30.518,15.808
0.224,0.033,1.010,-19.409,31.616,15.320
0.220,0.026,1.030,-17.883,32.043,14.038
0.210,0.028,1.051,-17.273,30.579,12.085
0.203,0.043,1.056,-17.395,26.917,10.376
0.179,0.039,1.054,-17.456,24.109,10.010
0.163,0.039,1.083,-17.700,21.606,10.376
0.154,0.042,1.094,-17.944,17.273,12.329
0.125,0.037,1.061,-15.686,14.282,14.526
0.137,0.035,1.022,-10.132,16.602,15.930
0.110,0.008,0.996,-3.418,22.522,17.273
0.145,0.007,0.983,2.136,28.748,16.602
0.163,0.000,0.996,5.981,30.823,15.930
0.178,-0.007,0.991,6.287,28.015,14.954
0.165,-0.034,0.978,3.723,23.560,13.306
0.153,-0.048,1.004,-1.587,18.860,10.132
0.154,-0.033,1.032,-8.057,11.475,7.751
0.147,-0.012,1.042,-11.780,2.869,7.324
0.130,0.003,0.984,-11.414,-2.502,7.874
0.104,0.008,0.923,-5.188,1.526,8.179
0.097,0.024,0.902,3.906,12.024,8.423
0.107,0.034,0.898,12.329,23.376,9.827
0.111,0.021,0.915,17.395,31.189,11.414
0.119,0.009,0.919,17.212,33.752,12.573
0.118,-0.007,0.930,13.123,33.569,12.634
0.126,-0.015,0.951,6.836,30.762,11.475
0.125,-0.023,0.974,-0.488,25.085,10.071
0.118,-0.021,0.991,-7.263,18.372,8.545
0.098,-0.004,1.001,-11.047,13.489,7.263
0.086,0.012,1.015,-11.414,9.094,6.592
0.083,0.039,1.000,-8.301,7.202,7.690
0.063,0.035,0.968,-1.953,9.888,9.644
0.063,0.032,0.946,5.737,16.663,10.986
0.075,0.018,0.958,11.597,23.132,11.719
0.084,0.002,0.975,13.794,24.963,11.353
0.092,-0.011,0.979,12.512,22.339,10.315
0.090,-0.021,0.970,8.606,17.456,8.789
0.083,-0.031,0.943,3.662,12.634,6.836
0.080,-0.032,0.931,-0.916,10.681,4.395
0.081,-0.017,0.949,-4.700,8.545,2.808
0.081,-0.001,0.952,-7.690,5.615,2.930
0.071,0.013,0.927,-8.545,4.639,3.906
0.064,0.019,0.908,-6.531,6.653,5.005
0.062,0.020,0.903,-2.991,10.803,5.920
0.064,0.023,0.906,1.160,14.709,6.836
0.061,0.015,0.896,5.371,17.273,7.446
0.060,0.003,0.890,8.301,19.653,7.324
0.061,-0.010,0.891,8.606,20.996,6.653
0.063,-0.013,0.896,6.165,20.386,5.554
0.061,-0.014,0.899,1.709,17.761,4.822
0.052,-0.020,0.894,-3.296,14.954,4.333
0.050,-0.006,0.919,-7.019,12.024,3.174
0.047,0.005,0.931,-8.972,7.568,2.808
0.029,0.011,0.907,-8.606,4.578,2.258
0.016,0.022,0.901,-5.615,5.066,1.831
0.007,0.024,0.906,-1.587,7.446,2.197
0.007,0.033,0.900,1.831,9.521,3.052
0.008,0.030,0.885,4.822,12.085,3.540
0.011,0.018,0.888,5.737,13.733,3.540
0.021,0.021,0.897,4.456,13.855,2.930
0.032,0.034,0.900,1.160,11.536,3.174
0.023,0.027,0.885,-2.686,9.705,4.395
0.022,0.022,0.880,-6.226,10.315,5.615
0.027,0.020,0.908,-9.277,11.780,6.592
0.037,0.014,0.933,-11.597,12.207,7.446
0.040,0.009,0.954,-12.756,11.047,8.179
0.039,0.007,0.962,-12.146,9.949,8.179
0.038,0.008,0.975,-9.888,9.216,7.874
0.037,0.002,0.978,-6.836,8.301,7.507
0.029,0.000,0.972,-3.601,7.996,6.653
0.022,0.006,0.964,-0.427,8.362,5.127
0.019,0.017,0.957,2.197,8.484,3.967
0.017,0.017,0.955,3.723,8.484,3.235
-0.002,-0.001,0.961,3.418,8.301,2.502
0.003,0.000,0.977,0.854,7.019,1.770
0.007,0.001,0.977,-2.991,4.333,2.747
-0.004,-0.002,0.950,-5.432,4.089,3.845
0.003,-0.000,0.939,-5.127,6.714,4.456
0.007,0.000,0.937,-3.174,10.010,4.761
0.007,-0.000,0.941,-0.122,13.306,4.578
0.009,0.003,0.955,3.174,15.015,3.845
0.011,0.001,0.972,5.371,13.672,2.930
0.007,-0.001,0.974,5.981,10.132,2.380
-0.007,-0.003,0.968,5.554,6.714,1.587
-0.016,-0.003,0.964,4.639,4.822,0.610
-0.025,0.006,0.964,4.272,4.150,0.305
0.009,0.030,1.001,3.479,1.038,1.343
-0.066,-0.013,0.930,2.563,-2.502,2.808
-0.046,0.003,0.902,3.540,1.465,0.916
-0.052,-0.002,0.910,5.310,4.944,-0.183
-0.046,0.007,0.916,5.249,7.690,-0.916
-0.038,0.013,0.934,4.089,6.897,-0.427
-0.042,0.013,0.940,1.892,2.991,0.916
-0.051,0.014,0.923,-0.732,-0.427,1.953
-0.060,0.017,0.909,-1.831,0.183,2.502
-0.056,0.021,0.915,-1.709,2.563,3.113
-0.049,0.020,0.919,-1.099,5.371,3.906
-0.047,0.014,0.926,-0.427,7.324,4.211
-0.040,0.010,0.932,0.183,9.033,4.211
-0.040,0.000,0.933,0.061,10.193,4.456
-0.038,0.008,0.946,-0.549,10.315,4.395
-0.034,0.018,0.954,-1.282,8.667,4.822
-0.046,0.014,0.931,-1.221,7.019,5.737
-0.056,0.007,0.914,-0.488,8.362,5.737
-0.045,0.010,0.926,0.244,10.376,5.249
-0.041,0.004,0.936,0.183,9.827,5.127
-0.035,0.004,0.944,-0.916,7.141,4.883
-0.040,0.000,0.949,-2.319,3.967,4.761
-0.046,-0.004,0.936,-3.540,1.831,4.272
-0.054,-0.004,0.922,-3.967,2.319,4.089
-0.057,0.003,0.938,-4.272,4.578,4.089
-0.053,0.010,0.943,-5.005,5.371,5.249
-0.059,0.007,0.934,-5.310,6.592,6.714
-0.057,0.003,0.927,-4.883,9.338,7.263
-0.054,-0.003,0.936,-4.578,12.573,7.141
-0.045,0.002,0.956,-4.517,13.550,6.653
-0.043,0.001,0.965,-4.761,12.268,6.104
-0.049,-0.001,0.957,-4.883,10.803,5.920
-0.049,0.004,0.968,-4.822,9.216,5.676
-0.057,-0.001,0.960,-4.761,7.568,5.798
-0.064,-0.005,0.949,-4.456,8.057,5.859
-0.066,-0.005,0.962,-4.333,9.033,5.737
-0.061,0.001,0.966,-4.761,9.155,5.920
-0.063,0.004,0.962,-4.517,9.155,6.226
-0.060,0.005,0.956,-3.418,9.338,6.409
-0.064,0.000,0.959,-2.319,10.742,6.653
-0.055,0.003,0.970,-1.770,11.353,6.653
-0.056,-0.002,0.963,-1.526,10.620,6.653
-0.063,-0.011,0.942,-1.465,9.949,6.348
-0.066,-0.009,0.930,-1.648,10.132,5.615
-0.066,-0.003,0.927,-1.343,10.193,5.249
-0.072,0.002,0.924,-0.610,9.827,5.249
-0.083,-0.002,0.911,0.244,9.705,5.310
-0.090,0.000,0.907,1.099,11.047,5.188
-0.087,-0.001,0.917,1.343,12.451,5.127
-0.087,-0.002,0.932,0.610,12.085,5.310
-0.094,-0.010,0.925,-0.671,10.803,5.554
-0.095,-0.006,0.925,-1.099,10.620,5.676
-0.095,-0.003,0.918,-1.221,11.047,5.920
-0.097,-0.003,0.925,-0.854,12.085,6.348
-0.094,-0.003,0.930,-0.488,12.756,6.653
-0.094,-0.006,0.940,-0.122,12.390,7.019
-0.089,-0.005,0.954,-0.122,10.681,7.507
-0.090,-0.012,0.948,-0.122,7.996,7.629
-0.100,-0.022,0.940,0.610,6.775,6.409
-0.100,-0.032,0.949,0.977,6.470,4.395
-0.101,-0.033,0.959,-0.183,5.127,2.686
-0.107,-0.031,0.961,-2.319,3.235,1.709
-0.119,-0.022,0.953,-4.211,1.831,1.343
-0.124,-0.010,0.950,-5.005,2.502,1.770
-0.125,-0.006,0.954,-4.150,4.639,2.747
-0.122,-0.010,0.976,-3.052,6.653,3.479
-0.112,-0.019,0.989,-2.502,7.141,3.540
-0.108,-0.028,1.008,-2.625,6.042,3.113
-0.105,-0.028,1.018,-3.906,2.991,2.502
-0.107,-0.024,1.010,-4.883,-0.366,1.892
-0.116,-0.016,0.995,-4.456,-2.686,1.709
-0.118,-0.010,0.968,-2.441,-2.991,1.770
-0.127,-0.010,0.940,0.427,-0.977,1.892
-0.129,0.000,0.923,3.357,2.625,1.770
-0.132,0.004,0.909,5.920,6.104,2.380
-0.139,0.001,0.890,7.751,9.521,3.113
-0.137,0.002,0.885,8.423,12.451,3.540
-0.131,0.000,0.897,7.446,12.695,3.967
-0.130,-0.001,0.904,5.127,10.315,4.272
-0.131,-0.005,0.916,2.014,6.226,4.089
-0.124,-0.010,0.926,-1.770,0.610,3.540
-0.136,-0.015,0.917,-5.188,-4.456,2.441
-0.132,-0.006,0.922,-7.629,-8.057,1.160
-0.133,0.007,0.921,-9.155,-11.047,0.854
-0.151,0.008,0.901,-9.521,-11.475,1.526
-0.153,0.016,0.892,-8.118,-7.996,2.197
-0.156,0.016,0.895,-6.165,-3.296,3.357
-0.148,0.019,0.906,-4.700,0.732,4.944
-0.148,0.008,0.902,-3.601,4.456,6.592
-0.145,-0.004,0.912,-2.930,8.057,7.019
-0.131,-0.011,0.936,-3.357,9.949,6.836
-0.123,-0.021,0.961,-5.066,8.362,6.592
-0.120,-0.027,0.972,-7.324,4.150,5.615
-0.117,-0.028,0.980,-9.583,-0.916,4.333
-0.120,-0.024,0.972,-10.986,-5.310,3.479
-0.129,-0.021,0.952,-10.925,-7.141,3.174
-0.131,-0.017,0.939,-9.705,-6.470,3.418
-0.132,-0.016,0.929,-7.751,-4.272,3.967
-0.128,-0.022,0.927,-5.920,-1.648,4.761
-0.124,-0.032,0.935,-5.005,-0.122,5.066
-0.114,-0.051,0.960,-5.676,-0.305,5.249
-0.099,-0.067,0.988,-8.057,-3.418,4.578
-0.089,-0.074,1.001,-11.597,-9.338,2.869
-0.088,-0.078,0.997,-15.442,-16.235,0.183
-0.090,-0.067,0.980,-17.761,-21.545,-2.502
-0.090,-0.055,0.979,-17.944,-24.963,-4.639
-0.096,-0.044,0.963,-16.846,-26.978,-5.188
-0.106,-0.038,0.935,-14.648,-25.818,-4.517
-0.126,-0.026,0.899,-11.047,-20.630,-2.869
-0.133,-0.016,0.869,-5.798,-10.010,0.061
-0.132,-0.016,0.875,0.732,3.418,3.357
-0.123,-0.032,0.901,6.653,14.709,6.042
-0.104,-0.045,0.941,9.949,20.081,6.958
-0.091,-0.053,0.962,9.583,17.456,6.714
-0.094,-0.059,0.949,7.385,11.475,5.310
-0.105,-0.053,0.933,5.127,5.676,3.052
-0.120,-0.035,0.901,3.174,1.770,1.465
-0.128,-0.020,0.889,2.258,0.122,1.343
-0.140,-0.011,0.875,1.709,-0.061,2.380
-0.147,-0.004,0.862,1.709,1.282,3.601
-0.146,-0.000,0.860,2.808,3.784,5.249
-0.152,-0.007,0.861,3.662,6.531,6.714
-0.147,-0.005,0.872,3.967,8.301,7.751

-0.197,-0.476,1.841,-99.915,34.180,14.954
-0.250,-0.515,2.064,-122.253,24.780,13.428
-0.144,-0.528,2.554,-170.837,-4.211,14.221
-0.229,-0.546,3.063,-215.515,-34.363,31.616
-0.205,-0.503,3.347,-243.835,-72.754,49.866
-0.215,-0.587,3.438,-232.483,-92.163,62.256
-0.263,-0.822,3.558,-184.875,-79.468,55.847
-0.273,-1.008,3.655,-122.986,-52.551,25.818
-0.286,-1.120,3.732,-57.739,-40.466,-16.907
-0.396,-1.118,3.697,-5.981,-53.101,-55.298
-0.558,-1.055,3.472,28.564,-83.374,-81.909
-0.761,-0.939,3.088,51.514,-115.356,-97.168
-0.986,-0.790,2.571,72.388,-135.986,-103.882
-1.146,-0.594,1.956,99.731,-131.653,-103.027
-1.280,-0.452,1.339,135.925,-101.746,-97.229
-1.351,-0.368,0.890,172.729,-55.420,-89.783
-1.223,-0.196,0.753,198.181,-23.254,-76.843
-1.012,-0.110,0.527,212.585,-28.992,-53.711
-0.847,-0.220,0.192,228.088,-55.420,-35.767
-0.744,-0.385,-0.154,244.385,-80.688,-36.438
-0.629,-0.505,-0.317,250.244,-98.755,-49.133
-0.565,-0.538,-0.444,233.521,-126.343,-61.646
-0.554,-0.501,-0.604,199.036,-154.907,-67.871
-0.552,-0.384,-0.845,160.461,-173.645,-68.298
-0.504,-0.242,-1.036,133.911,-169.739,-62.988
-0.455,-0.125,-1.198,118.896,-146.118,-51.575
-0.310,-0.016,-1.171,113.892,-113.770,-37.964
-0.179,0.047,-1.046,108.948,-90.393,-25.208
-0.011,0.053,-0.934,91.187,-92.346,-13.733
0.095,0.052,-0.964,62.622,-111.755,-9.033
0.144,0.128,-1.056,46.082,-119.812,-14.404
0.222,0.252,-0.914,56.641,-88.440,-20.081
0.359,0.246,-0.714,66.406,-55.359,-17.151
0.446,0.167,-0.512,60.791,-38.940,-8.179
0.495,0.090,-0.456,40.222,-35.950,0.732
0.551,0.063,-0.371,18.860,-31.555,4.089
0.586,0.041,-0.236,2.258,-23.010,1.831
0.630,0.058,-0.074,-9.583,-17.212,-4.211
0.642,0.092,0.054,-20.508,-19.348,-10.681
0.641,0.138,0.140,-30.823,-26.062,-16.052
0.626,0.198,0.171,-38.635,-31.189,-17.944
0.583,0.248,0.213,-41.992,-27.893,-16.785
0.554,0.266,0.262,-41.687,-20.020,-13.367
0.505,0.270,0.304,-37.964,-9.277,-9.644
0.456,0.270,0.382,-30.823,4.395,-5.798
0.424,0.250,0.482,-23.132,17.212,0.610
0.405,0.217,0.594,-18.738,28.564,6.897
0.417,0.177,0.682,-19.165,33.203,12.207
0.404,0.128,0.742,-23.987,32.837,15.869
0.423,0.104,0.802,-30.090,28.381,15.503
0.413,0.103,0.854,-35.095,21.301,12.756
0.379,0.132,0.849,-35.645,14.343,8.728
0.337,0.137,0.825,-30.090,11.963,5.005
0.285,0.172,0.806,-20.691,15.137,2.991
0.257,0.205,0.819,-10.620,18.860,3.235
0.229,0.229,0.807,-2.014,19.409,6.104
0.201,0.223,0.793,4.883,22.034,10.681
0.182,0.204,0.796,8.850,24.719,14.587
0.190,0.177,0.763,10.071,27.222,17.883
0.156,0.144,0.755,9.766,33.081,19.104
0.164,0.127,0.785,6.836,36.621,17.761
0.175,0.131,0.834,1.953,35.950,16.357
0.185,0.145,0.817,-3.723,31.189,15.381
0.164,0.145,0.826,-7.996,26.306,13.367
0.160,0.146,0.847,-12.024,23.437,10.132
0.140,0.152,0.864,-15.869,20.264,6.409
0.125,0.167,0.888,-19.897,16.235,3.235
0.110,0.184,0.901,-24.841,12.268,3.418
0.098,0.193,0.896,-28.992,10.620,6.348
0.082,0.188,0.881,-30.029,13.550,10.376
0.102,0.175,0.895,-27.771,19.897,13.062
0.112,0.144,0.922,-25.391,26.794,15.198
0.131,0.128,0.966,-25.330,30.762,15.381
0.152,0.131,1.003,-26.733,29.358,15.015
0.139,0.123,0.994,-28.015,25.513,14.404
0.125,0.121,0.971,-27.771,23.132,12.512
0.114,0.135,0.951,-26.062,21.729,10.315
0.102,0.150,0.938,-23.315,21.301,9.216
0.086,0.138,0.919,-21.606,21.179,9.033
0.079,0.145,0.915,-20.386,23.437,9.460
0.073,0.141,0.944,-17.151,27.344,9.827
0.065,0.116,0.988,-14.465,31.250,9.766
0.069,0.106,1.025,-13.794,32.471,9.827
0.074,0.104,1.044,-14.282,30.151,10.742
0.070,0.113,1.051,-14.465,25.452,11.658
0.068,0.112,1.014,-13.733,20.264,12.329
0.064,0.099,0.986,-11.780,18.738,12.634
0.051,0.075,0.992,-10.864,20.447,11.475
0.063,0.076,1.028,-12.268,20.874,9.583
0.074,0.080,1.055,-15.747,17.273,9.155
0.088,0.083,1.044,-19.958,11.780,9.888
0.110,0.089,1.032,-22.705,7.568,10.803
0.132,0.092,1.009,-23.682,5.859,11.230
0.124,0.072,0.958,-23.621,5.920,10.681
0.124,0.062,0.966,-21.606,10.071,9.033
0.113,0.042,0.974,-19.897,11.841,7.568
0.095,0.044,1.002,-18.555,13.184,6.653
0.083,0.056,1.024,-17.578,13.000,7.080
0.060,0.052,1.037,-16.052,11.292,9.033
0.035,0.045,1.029,-14.404,10.437,9.521
0.035,0.057,1.023,-11.475,10.376,9.094
0.032,0.064,1.020,-8.423,9.949,9.155
